timestamp,value
2026-06-15T22:42:53.050661,375.571993
2026-06-15T22:42:53.052090,391.049131
2026-06-15T22:42:53.053518,398.586399
2026-06-15T22:42:53.054947,405.927118
2026-06-15T22:42:53.056375,404.936253
2026-06-15T22:42:53.057804,398.617401
2026-06-15T22:42:53.059232,386.540349
2026-06-15T22:42:53.060661,374.812065
2026-06-15T22:42:53.062090,361.131432
2026-06-15T22:42:53.063518,351.660842
2026-06-15T22:42:53.064947,346.390815
2026-06-15T22:42:53.066375,344.045262
2026-06-15T22:42:53.067804,353.466844
2026-06-15T22:42:53.069232,363.643489
2026-06-15T22:42:53.070661,374.717455
2026-06-15T22:42:53.072090,387.691299
2026-06-15T22:42:53.073518,400.686629
2026-06-15T22:42:53.074947,403.489183
2026-06-15T22:42:53.076375,407.413835
2026-06-15T22:42:53.077804,399.908483
2026-06-15T22:42:53.079232,385.966258
2026-06-15T22:42:53.080661,376.669352
2026-06-15T22:42:53.082090,364.406206
2026-06-15T22:42:53.083518,354.631467
2026-06-15T22:42:53.084947,346.100086
2026-06-15T22:42:53.086375,344.889649
2026-06-15T22:42:53.087804,350.039910
2026-06-15T22:42:53.089232,362.803497
2026-06-15T22:42:53.090661,373.608308
2026-06-15T22:42:53.092090,388.600104
2026-06-15T22:42:53.093518,398.774948
2026-06-15T22:42:53.094947,401.342485
2026-06-15T22:42:53.096375,403.504339
2026-06-15T22:42:53.097804,398.633018
2026-06-15T22:42:53.099232,388.247486
2026-06-15T22:42:53.100661,372.547597
2026-06-15T22:42:53.102090,363.615667
2026-06-15T22:42:53.103518,349.270689
2026-06-15T22:42:53.104947,349.487798
2026-06-15T22:42:53.106375,344.110737
2026-06-15T22:42:53.107804,352.184195
2026-06-15T22:42:53.109232,363.245083
2026-06-15T22:42:53.110661,372.853092
2026-06-15T22:42:53.112090,387.156651
2026-06-15T22:42:53.113518,397.714858
2026-06-15T22:42:53.114947,406.100895
2026-06-15T22:42:53.116375,403.135695
2026-06-15T22:42:53.117804,399.492887
2026-06-15T22:42:53.119232,386.485273
2026-06-15T22:42:53.120661,374.768152
2026-06-15T22:42:53.122090,362.387467
2026-06-15T22:42:53.123518,350.428055
2026-06-15T22:42:53.124947,344.818760
2026-06-15T22:42:53.126375,346.955846
2026-06-15T22:42:53.127804,349.778336
2026-06-15T22:42:53.129232,362.513759
2026-06-15T22:42:53.130661,375.148738
2026-06-15T22:42:53.132090,386.215740
2026-06-15T22:42:53.133518,397.649669
2026-06-15T22:42:53.134947,403.302478
2026-06-15T22:42:53.136375,404.037073
2026-06-15T22:42:53.137804,400.468743
2026-06-15T22:42:53.139232,388.997473
2026-06-15T22:42:53.140661,373.486896
2026-06-15T22:42:53.142090,361.285774
2026-06-15T22:42:53.143518,351.746288
2026-06-15T22:42:53.144947,348.117183
2026-06-15T22:42:53.146375,345.388829
2026-06-15T22:42:53.147804,349.791294
2026-06-15T22:42:53.149232,363.518869
2026-06-15T22:42:53.150661,375.290415
2026-06-15T22:42:53.152090,387.906953
2026-06-15T22:42:53.153518,398.776714
2026-06-15T22:42:53.154947,404.054189
2026-06-15T22:42:53.156375,400.902345
2026-06-15T22:42:53.157804,399.847770
2026-06-15T22:42:53.159232,385.887240
2026-06-15T22:42:53.160661,375.632966
2026-06-15T22:42:53.162090,363.301288
2026-06-15T22:42:53.163518,352.408363
2026-06-15T22:42:53.164947,344.042726
2026-06-15T22:42:53.166375,344.587137
2026-06-15T22:42:53.167804,351.835075
2026-06-15T22:42:53.169232,362.814840
2026-06-15T22:42:53.170661,373.702227
2026-06-15T22:42:53.172090,390.186435
2026-06-15T22:42:53.173518,396.715189
2026-06-15T22:42:53.174947,404.173657
2026-06-15T22:42:53.176375,402.961532
2026-06-15T22:42:53.177804,396.350538
2026-06-15T22:42:53.179232,384.925382
2026-06-15T22:42:53.180661,375.265799
2026-06-15T22:42:53.182090,361.803204
2026-06-15T22:42:53.183518,351.984343
2026-06-15T22:42:53.184947,346.593656
2026-06-15T22:42:53.186375,346.762463
2026-06-15T22:42:53.187804,351.743043
2026-06-15T22:42:53.189232,363.829404
2026-06-15T22:42:53.190661,373.408402
2026-06-15T22:42:53.192090,389.399074
2026-06-15T22:42:53.193518,397.098679
2026-06-15T22:42:53.194947,406.461268
2026-06-15T22:42:53.196375,405.198525
2026-06-15T22:42:53.197804,399.695779
2026-06-15T22:42:53.199232,390.877182
2026-06-15T22:42:53.200661,373.897593
2026-06-15T22:42:53.202090,362.471609
2026-06-15T22:42:53.203518,351.915756
2026-06-15T22:42:53.204947,345.165839
2026-06-15T22:42:53.206375,346.131568
2026-06-15T22:42:53.207804,351.246763
2026-06-15T22:42:53.209232,359.603696
2026-06-15T22:42:53.210661,375.101207
2026-06-15T22:42:53.212090,388.405529
2026-06-15T22:42:53.213518,399.474090
2026-06-15T22:42:53.214947,406.479732
2026-06-15T22:42:53.216375,402.431248
2026-06-15T22:42:53.217804,399.918957
2026-06-15T22:42:53.219232,387.355159
2026-06-15T22:42:53.220661,372.478182
2026-06-15T22:42:53.222090,362.185661
2026-06-15T22:42:53.223518,354.784735
2026-06-15T22:42:53.224947,346.871544
2026-06-15T22:42:53.226375,346.083792
2026-06-15T22:42:53.227804,349.973682
2026-06-15T22:42:53.229232,360.532693
2026-06-15T22:42:53.230661,375.546239
2026-06-15T22:42:53.232090,387.343003
2026-06-15T22:42:53.233518,402.232984
2026-06-15T22:42:53.234947,402.995205
2026-06-15T22:42:53.236375,404.918023
2026-06-15T22:42:53.237804,399.521143
2026-06-15T22:42:53.239232,390.430914
2026-06-15T22:42:53.240661,375.592526
2026-06-15T22:42:53.242090,360.895214
2026-06-15T22:42:53.243518,349.335209
2026-06-15T22:42:53.244947,347.294104
2026-06-15T22:42:53.246375,345.141359
2026-06-15T22:42:53.247804,351.576938
2026-06-15T22:42:53.249232,362.485684
2026-06-15T22:42:53.250661,374.464145
2026-06-15T22:42:53.252090,390.894790
2026-06-15T22:42:53.253518,400.993579
2026-06-15T22:42:53.254947,401.662977
2026-06-15T22:42:53.256375,405.878510
2026-06-15T22:42:53.257804,399.864506
2026-06-15T22:42:53.259232,390.298493
2026-06-15T22:42:53.260661,374.724216
2026-06-15T22:42:53.262090,363.435510
2026-06-15T22:42:53.263518,352.223636
2026-06-15T22:42:53.264947,344.911109
2026-06-15T22:42:53.266375,342.910624
2026-06-15T22:42:53.267804,350.116713
2026-06-15T22:42:53.269232,359.746081
2026-06-15T22:42:53.270661,370.736240
2026-06-15T22:42:53.272090,385.808241
2026-06-15T22:42:53.273518,400.754867
2026-06-15T22:42:53.274947,403.952853
2026-06-15T22:42:53.276375,402.557604
2026-06-15T22:42:53.277804,398.162325
2026-06-15T22:42:53.279232,389.082576
2026-06-15T22:42:53.280661,374.361976
2026-06-15T22:42:53.282090,361.528177
2026-06-15T22:42:53.283518,353.050603
2026-06-15T22:42:53.284947,346.381665
2026-06-15T22:42:53.286375,345.517299
2026-06-15T22:42:53.287804,348.972348
2026-06-15T22:42:53.289232,362.144546
2026-06-15T22:42:53.290661,374.927258
2026-06-15T22:42:53.292090,386.076484
2026-06-15T22:42:53.293518,396.167118
2026-06-15T22:42:53.294947,404.720924
2026-06-15T22:42:53.296375,404.133661
2026-06-15T22:42:53.297804,397.633644
2026-06-15T22:42:53.299232,386.250203
2026-06-15T22:42:53.300661,374.564526
2026-06-15T22:42:53.302090,364.553627
