timestamp,value
2026-06-15T22:42:52.112623,82.095616
2026-06-15T22:42:52.114052,83.404792
2026-06-15T22:42:52.115480,84.249375
2026-06-15T22:42:52.116909,84.188309
2026-06-15T22:42:52.118337,84.322018
2026-06-15T22:42:52.119766,82.172780
2026-06-15T22:42:52.121194,80.654114
2026-06-15T22:42:52.122623,84.260127
2026-06-15T22:42:52.124052,81.075315
2026-06-15T22:42:52.125480,80.560703
2026-06-15T22:42:52.126909,80.211571
2026-06-15T22:42:52.128337,80.861391
2026-06-15T22:42:52.129766,80.895261
2026-06-15T22:42:52.131194,80.989414
2026-06-15T22:42:52.132623,81.524972
2026-06-15T22:42:52.134052,83.397041
2026-06-15T22:42:52.135480,84.284875
2026-06-15T22:42:52.136909,82.266977
2026-06-15T22:42:52.138337,84.038812
2026-06-15T22:42:52.139766,81.944547
2026-06-15T22:42:52.141194,82.424193
2026-06-15T22:42:52.142623,80.208123
2026-06-15T22:42:52.144052,82.573581
2026-06-15T22:42:52.145480,82.493466
2026-06-15T22:42:52.146909,80.489917
2026-06-15T22:42:52.148337,79.295449
2026-06-15T22:42:52.149766,78.623166
2026-06-15T22:42:52.151194,79.802983
2026-06-15T22:42:52.152623,83.069498
2026-06-15T22:42:52.154052,84.225045
2026-06-15T22:42:52.155480,85.243792
2026-06-15T22:42:52.156909,85.669730
2026-06-15T22:42:52.158337,81.389010
2026-06-15T22:42:52.159766,83.579401
2026-06-15T22:42:52.161194,83.259683
2026-06-15T22:42:52.162623,80.478883
2026-06-15T22:42:52.164052,80.823326
2026-06-15T22:42:52.165480,83.029495
2026-06-15T22:42:52.166909,81.902335
2026-06-15T22:42:52.168337,81.060849
2026-06-15T22:42:52.169766,78.285200
2026-06-15T22:42:52.171194,80.394957
2026-06-15T22:42:52.172623,79.970153
2026-06-15T22:42:52.174052,84.522934
2026-06-15T22:42:52.175480,82.362535
2026-06-15T22:42:52.176909,83.690610
2026-06-15T22:42:52.178337,82.588954
2026-06-15T22:42:52.179766,83.833979
2026-06-15T22:42:52.181194,82.488423
2026-06-15T22:42:52.182623,81.723764
2026-06-15T22:42:52.184052,80.450436
2026-06-15T22:42:52.185480,81.695847
2026-06-15T22:42:52.186909,82.338130
2026-06-15T22:42:52.188337,78.358245
2026-06-15T22:42:52.189766,79.519894
2026-06-15T22:42:52.191194,81.220370
2026-06-15T22:42:52.192623,82.039811
2026-06-15T22:42:52.194052,83.056181
2026-06-15T22:42:52.195480,86.505466
2026-06-15T22:42:52.196909,83.837446
2026-06-15T22:42:52.198337,86.239602
2026-06-15T22:42:52.199766,83.329568
2026-06-15T22:42:52.201194,81.738786
2026-06-15T22:42:52.202623,82.334983
2026-06-15T22:42:52.204052,83.087095
2026-06-15T22:42:52.205480,79.966906
2026-06-15T22:42:52.206909,80.691884
2026-06-15T22:42:52.208337,79.818373
2026-06-15T22:42:52.209766,80.697469
2026-06-15T22:42:52.211194,79.562256
2026-06-15T22:42:52.212623,81.579154
2026-06-15T22:42:52.214052,85.301397
2026-06-15T22:42:52.215480,84.203417
2026-06-15T22:42:52.216909,85.260505
2026-06-15T22:42:52.218337,84.492031
2026-06-15T22:42:52.219766,82.445624
2026-06-15T22:42:52.221194,79.441960
2026-06-15T22:42:52.222623,81.827822
2026-06-15T22:42:52.224052,82.794912
2026-06-15T22:42:52.225480,79.975227
2026-06-15T22:42:52.226909,81.040730
2026-06-15T22:42:52.228337,80.520522
2026-06-15T22:42:52.229766,78.330723
2026-06-15T22:42:52.231194,81.672783
2026-06-15T22:42:52.232623,80.986961
2026-06-15T22:42:52.234052,84.030789
2026-06-15T22:42:52.235480,86.618346
2026-06-15T22:42:52.236909,84.853467
2026-06-15T22:42:52.238337,83.284852
2026-06-15T22:42:52.239766,84.633117
2026-06-15T22:42:52.241194,82.811482
2026-06-15T22:42:52.242623,83.290558
2026-06-15T22:42:52.244052,79.664442
2026-06-15T22:42:52.245480,81.225902
2026-06-15T22:42:52.246909,80.469264
2026-06-15T22:42:52.248337,79.269786
2026-06-15T22:42:52.249766,78.931150
2026-06-15T22:42:52.251194,80.997954
2026-06-15T22:42:52.252623,80.768377
2026-06-15T22:42:52.254052,84.518386
2026-06-15T22:42:52.255480,85.014919
2026-06-15T22:42:52.256909,83.905582
2026-06-15T22:42:52.258337,84.095602
2026-06-15T22:42:52.259766,83.605703
2026-06-15T22:42:52.261194,82.818898
