timestamp,value
2026-06-14T12:27:47.569778,0.206255
2026-06-14T12:27:47.571207,0.196241
2026-06-14T12:27:47.572635,0.201307
2026-06-14T12:27:47.574064,0.194750
2026-06-14T12:27:47.575492,0.059570
2026-06-14T12:27:47.576921,0.194072
2026-06-14T12:27:47.578349,0.118352
2026-06-14T12:27:47.579778,0.127511
2026-06-14T12:27:47.581207,0.084985
2026-06-14T12:27:47.582635,0.097062
2026-06-14T12:27:47.584064,0.083384
2026-06-14T12:27:47.585492,0.130065
2026-06-14T12:27:47.586921,0.060554
2026-06-14T12:27:47.588349,-0.029183
2026-06-14T12:27:47.589778,-0.010234
2026-06-14T12:27:47.591207,-0.050465
2026-06-14T12:27:47.592635,0.026383
2026-06-14T12:27:47.594064,-0.030384
2026-06-14T12:27:47.595492,-0.104259
2026-06-14T12:27:47.596921,-0.065917
2026-06-14T12:27:47.598349,-0.066200
2026-06-14T12:27:47.599778,-0.133343
2026-06-14T12:27:47.601207,-0.150560
2026-06-14T12:27:47.602635,0.005216
2026-06-14T12:27:47.604064,-0.064448
2026-06-14T12:27:47.605492,-0.124179
2026-06-14T12:27:47.606921,-0.172244
2026-06-14T12:27:47.608349,-0.146565
2026-06-14T12:27:47.609778,-0.079583
2026-06-14T12:27:47.611207,-0.151519
2026-06-14T12:27:47.612635,-0.094685
2026-06-14T12:27:47.614064,-0.131919
2026-06-14T12:27:47.615492,-0.128749
2026-06-14T12:27:47.616921,-0.084162
2026-06-14T12:27:47.618349,-0.104427
2026-06-14T12:27:47.619778,-0.145122
2026-06-14T12:27:47.621207,0.016054
2026-06-14T12:27:47.622635,-0.080575
2026-06-14T12:27:47.624064,-0.025771
2026-06-14T12:27:47.625492,-0.032193
2026-06-14T12:27:47.626921,0.014275
2026-06-14T12:27:47.628349,-0.030384
2026-06-14T12:27:47.629778,-0.011789
2026-06-14T12:27:47.631207,0.049646
2026-06-14T12:27:47.632635,0.015065
2026-06-14T12:27:47.634064,0.072023
2026-06-14T12:27:47.635492,0.101582
2026-06-14T12:27:47.636921,0.145268
2026-06-14T12:27:47.638349,0.063880
2026-06-14T12:27:47.639778,0.065124
2026-06-14T12:27:47.641207,0.117888
2026-06-14T12:27:47.642635,0.064825
2026-06-14T12:27:47.644064,0.173097
2026-06-14T12:27:47.645492,0.101793
2026-06-14T12:27:47.646921,0.135993
2026-06-14T12:27:47.648349,0.202872
2026-06-14T12:27:47.649778,0.085834
2026-06-14T12:27:47.651207,0.147752
2026-06-14T12:27:47.652635,0.158952
2026-06-14T12:27:47.654064,0.191573
2026-06-14T12:27:47.655492,0.186949
2026-06-14T12:27:47.656921,0.115819
2026-06-14T12:27:47.658349,0.133375
2026-06-14T12:27:47.659778,0.129901
2026-06-14T12:27:47.661207,0.159188
2026-06-14T12:27:47.662635,0.176998
2026-06-14T12:27:47.664064,0.214691
2026-06-14T12:27:47.665492,0.150919
2026-06-14T12:27:47.666921,0.095520
2026-06-14T12:27:47.668349,0.129345
2026-06-14T12:27:47.669778,0.084183
2026-06-14T12:27:47.671207,0.068905
2026-06-14T12:27:47.672635,-0.007492
2026-06-14T12:27:47.674064,-0.093961
2026-06-14T12:27:47.675492,-0.126991
2026-06-14T12:27:47.676921,-0.039270
2026-06-14T12:27:47.678349,-0.085415
2026-06-14T12:27:47.679778,-0.074304
2026-06-14T12:27:47.681207,-0.073765
2026-06-14T12:27:47.682635,-0.135696
2026-06-14T12:27:47.684064,-0.070004
2026-06-14T12:27:47.685492,-0.115844
2026-06-14T12:27:47.686921,-0.146091
2026-06-14T12:27:47.688349,-0.183071
2026-06-14T12:27:47.689778,-0.167489
2026-06-14T12:27:47.691207,-0.200803
2026-06-14T12:27:47.692635,-0.132378
2026-06-14T12:27:47.694064,-0.122935
2026-06-14T12:27:47.695492,-0.061980
2026-06-14T12:27:47.696921,-0.155222
2026-06-14T12:27:47.698349,-0.115042
2026-06-14T12:27:47.699778,-0.156287
2026-06-14T12:27:47.701207,-0.102452
2026-06-14T12:27:47.702635,-0.170073
