timestamp,value
2026-06-15T22:42:52.080808,0.029106
2026-06-15T22:42:52.082237,0.057246
2026-06-15T22:42:52.083665,0.079079
2026-06-15T22:42:52.085094,0.089919
2026-06-15T22:42:52.086522,0.089101
2026-06-15T22:42:52.087951,0.104398
2026-06-15T22:42:52.089379,0.169310
2026-06-15T22:42:52.090808,0.090757
2026-06-15T22:42:52.092237,0.123231
2026-06-15T22:42:52.093665,0.174612
2026-06-15T22:42:52.095094,0.096689
2026-06-15T22:42:52.096522,0.131157
2026-06-15T22:42:52.097951,0.150269
2026-06-15T22:42:52.099379,0.172112
2026-06-15T22:42:52.100808,0.126786
2026-06-15T22:42:52.102237,0.168507
2026-06-15T22:42:52.103665,0.152070
2026-06-15T22:42:52.105094,0.180204
2026-06-15T22:42:52.106522,0.201017
2026-06-15T22:42:52.107951,0.092398
2026-06-15T22:42:52.109379,0.171591
2026-06-15T22:42:52.110808,0.175881
2026-06-15T22:42:52.112237,0.130482
2026-06-15T22:42:52.113665,0.101740
2026-06-15T22:42:52.115094,0.111893
2026-06-15T22:42:52.116522,0.108644
2026-06-15T22:42:52.117951,0.096746
2026-06-15T22:42:52.119379,0.113742
2026-06-15T22:42:52.120808,0.081118
2026-06-15T22:42:52.122237,-0.015033
2026-06-15T22:42:52.123665,-0.002595
2026-06-15T22:42:52.125094,-0.038396
2026-06-15T22:42:52.126522,-0.029642
2026-06-15T22:42:52.127951,0.019390
2026-06-15T22:42:52.129379,0.015229
2026-06-15T22:42:52.130808,-0.059350
2026-06-15T22:42:52.132237,0.004707
2026-06-15T22:42:52.133665,-0.058564
2026-06-15T22:42:52.135094,-0.064703
2026-06-15T22:42:52.136522,-0.196323
2026-06-15T22:42:52.137951,-0.067962
2026-06-15T22:42:52.139379,-0.096121
2026-06-15T22:42:52.140808,-0.097773
2026-06-15T22:42:52.142237,-0.067154
2026-06-15T22:42:52.143665,-0.163948
2026-06-15T22:42:52.145094,-0.167962
2026-06-15T22:42:52.146522,-0.111470
2026-06-15T22:42:52.147951,-0.181577
2026-06-15T22:42:52.149379,-0.108273
2026-06-15T22:42:52.150808,-0.079992
2026-06-15T22:42:52.152237,-0.098091
2026-06-15T22:42:52.153665,-0.045983
2026-06-15T22:42:52.155094,-0.022062
2026-06-15T22:42:52.156522,-0.108693
2026-06-15T22:42:52.157951,-0.071218
2026-06-15T22:42:52.159379,-0.032060
2026-06-15T22:42:52.160808,0.013089
